id,district,name,surname,party,alliance,status_change,isMilletvekili,profession,title,platform,political_stance,bsky_handle,bsky_displayName,bsky_match_note,bsky_match_status,bsky_description,bsky_best_score,bsky_source
91,,Hıncal,Uluç,Milliyetçi Hareket Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Sabah,Milliyetçi,nan,nan,low score=0,manual,,999.0,manual
92,,Engin,Ardıç,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Sabah,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
93,,Hande,Fırat,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,Haber Global,Muhafazakar,handefrt.bsky.social,Hande Fırat,low score=5,ok,Gazeteci,9.0,auto
94,,Tuğçe,Tatari,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,A Haber,Muhafazakar,nan,nan,score=9,manual,,999.0,manual
95,,Didem,Arslan Yılmaz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,A Haber,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
96,,Ümit,Zileli,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,no candidates,manual,,999.0,manual
97,,Uğur,Koç,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Siyasetçi,CHP Genel Başkan Yardımcısı,,Sosyal Demokrat,ugurkoc.bsky.social,Uğur Koç,score=7,ok,,,auto
98,,Gökhan,Öztürk,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,TELE1,Muhalif,nan,nan,low score=5,manual,"cat servant • swe • witchcraft 🕸️ •

gokhanozturk.io",999.0,manual
99,,Seda,Selek,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Sosyolog-Yazar,,Sol,nan,nan,no candidates,manual,,999.0,manual
100,,Pınar,Selek,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Akademisyen,Sosyolog-Aktivist,,Sol,nan,nan,score=9,manual,,999.0,manual
101,,Sırrı,Sakık,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Eski Milletvekili,Siyasetçi,,Kürt Hareketi,ssakik.bsky.social,Sırrı Sakık,low score=5,ok,Ağrı Milletvekili,9.0,auto
102,,Ahmet,Türk,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Siyasetçi,Mardin Büyükşehir Belediye Başkanı,,Kürt Hareketi,ahmetturk.bsky.social,Ahmet Türk,score=7,ok,,,auto
103,,Mehmet,Cengiz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,İş İnsanı,Müteahhit,,Muhafazakar,mehmetakifcengiz.com,Mehmet Akif Cengiz,score=9,ok,,,auto
104,,Ali,Ağaoğlu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,İş İnsanı,Müteahhit,,Muhafazakar,nan,nan,low score=0,manual,,999.0,manual
105,,Murat,Ülker,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,İş İnsanı,Yıldız Holding Yönetim Kurulu Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
106,,Hamdi,Ulukaya,Cumhuriyet Halk Partisi,Millet İttifakı,,False,İş İnsanı,Chobani Kurucusu,,Liberal,nan,nan,score=9,manual,,999.0,manual
107,,Emre,Alkin,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Ekonomist,,Liberal,nan,nan,no candidates,manual,,999.0,manual
108,,Mahfi,Eğilmez,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Ekonomist,,Merkez,mahfiegilmezz.bsky.social,Mahfi Eğilmez,low score=5,ok,"İktisatçı,yazar.",9.0,auto
109,,Cemil,Ertem,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Akademisyen,Ekonomist,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
110,,Merdan,Yanardağ,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,TELE1,Sol,nan,nan,low score=5,manual,"Merdan Yanardağ resmi Bluesky hesabıdır.
www.tele1.com.tr",999.0,manual
111,,İmamoğlu,Hürriyet,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,no candidates,manual,,999.0,manual
112,,Timur,Soykan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,BirGün,Sol,nan,nan,score=9,manual,,999.0,manual
113,,Ece,Üner,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Televizyon Sunucusu,FOX TV,Liberal,eceuner.bsky.social,Ece Üner,low score=5,ok,"21 Temmuz’da doğdum..

Linktr.ee/eceuner",9.0,auto
114,,İsmail,Yaşa,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,TVNET,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
115,,Hasan,Öztürk,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,TVNET,Muhafazakar,nan,nan,low score=5,manual,CHP Bursa Milletvekili,999.0,manual
116,,Ergun,Babahan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Liberal,nan,nan,score=9,manual,,999.0,manual
117,,Engin,Altan Düzyatan,Milliyetçi Hareket Partisi,Cumhur İttifakı,,False,Sanatçı,Oyuncu,,Milliyetçi,nan,nan,no candidates,manual,,999.0,manual
118,,Necati,Şaşmaz,Milliyetçi Hareket Partisi,Cumhur İttifakı,,False,Sanatçı,Oyuncu-Yapımcı,,Milliyetçi,nan,nan,low score=5,manual,,999.0,manual
119,,Kenan,İmirzalıoğlu,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,low score=1,manual,,999.0,manual
120,,Kıvanç,Tatlıtuğ,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Liberal,nan,nan,no candidates,manual,,999.0,manual
121,,Burak,Elmas,Cumhuriyet Halk Partisi,Millet İttifakı,,False,İş İnsanı,Galatasaray Başkanı,,Liberal,nan,nan,score=9,manual,,999.0,manual
122,,Saffet,Sancaklı,Milliyetçi Hareket Partisi,Cumhur İttifakı,,False,İş İnsanı,Beşiktaş Başkanı (Eski),,Milliyetçi,nan,nan,no candidates,manual,,999.0,manual
123,,Deniz,Akkaya,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Kemalist,nan,nan,score=9,manual,,999.0,manual
124,,Demet,Akbağ,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
125,,Haldun,Dormen,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Tiyatrocu,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
126,,Müjde,Ar,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu,,Kemalist,nan,nan,no candidates,manual,Kadın Hastalıkları ve Doğum Uzmanı MustafaKemal Mah. 2141. Cad. No:15/1 Çankaya/Ankara  GSM 0534 425 0343,999.0,manual
127,,Hülya,Avşar,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Oyuncu-Sunucu,,Muhafazakar,nan,nan,low score=5,manual,"Sevmek, Gülmek, Mutlu Olmak İbadettir.",999.0,manual
128,,Mehmet Ali,Erbil,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Komedyen-Sunucu,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
129,,Beyazıt,Öztürk,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Komedyen,,Muhafazakar,nan,nan,low score=0,manual,,999.0,manual
130,,Ata,Demirer,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Komedyen,,Sol,nan,nan,low score=5,manual,"Hayran hesabı --- Ali Ata Demirer, oyuncu, komedyen ve çalgıcı",999.0,manual
131,,Gülse,Birsel,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Oyuncu-Senarist,,Liberal,nan,nan,low score=5,manual,,999.0,manual
132,,Serdar,Ortaç,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Şarkıcı,,Muhafazakar,byserdarortac.bsky.social,Serdar Ortaç,score=7,ok,,,auto
133,,Özcan,Deniz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Şarkıcı-Oyuncu,,Muhafazakar,nan,nan,score=9,manual,,999.0,manual
134,,Murat,Boz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Şarkıcı-Oyuncu,,Muhafazakar,nan,nan,score=11,manual,,999.0,manual
135,,Keremcem,Dürük,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Şarkıcı-Oyuncu,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
136,,Mustafa,Ceceli,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Sanatçı,Şarkıcı,,Muhafazakar,mustafaceceli.bsky.social,Mustafa Ceceli,score=11,ok,,,auto
137,,Teoman,Yakupoğlu,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Rock Müzisyeni,,Liberal,nan,nan,no candidates,manual,,999.0,manual
138,,Şebnem,Ferah,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Rock Müzisyeni,,Liberal,nan,nan,low score=0,manual,,999.0,manual
139,,Kıraç,Kıraç,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Rock Müzisyeni,,Sol,ayikamazsin.bsky.social,Kıraç,score=9,ok,,,auto
140,,Fuat,Güner,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Rap Sanatçısı,,Sol,nan,nan,low score=0,manual,,999.0,manual
141,,Ceza,Bilgin,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Rap Sanatçısı,,Muhalif,nan,nan,no candidates,manual,,999.0,manual
142,,Sagopa Kajmer,Yener,Bağımsız,,,False,Sanatçı,Rap Sanatçısı,,Apolitik,nan,nan,no candidates,manual,,999.0,manual
143,,Ezhel,Özdoğan,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Sanatçı,Rap Sanatçısı,,Liberal,nan,nan,no candidates,manual,,999.0,manual
144,,Reynmen,Yılmaz,Bağımsız,,,False,Sanatçı,Rap Sanatçısı-YouTuber,YouTube,Apolitik,nan,nan,no candidates,manual,,999.0,manual
145,,Enes,Batur,Bağımsız,,,False,Sosyal Medya Fenomeni,YouTuber,YouTube,Apolitik,nan,nan,score=9,manual,,999.0,manual
146,,Orkun,Işıtmak,Bağımsız,,,False,Sosyal Medya Fenomeni,YouTuber,YouTube,Apolitik,nan,nan,low score=0,manual,,999.0,manual
147,,Murat,Soner,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,score=9,manual,,999.0,manual
148,,Saygı,Öztürk,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Köşe Yazarı,Sözcü,Kemalist,nan,nan,low score=5,manual,"Gazeteci - Yazar 
Sözcü Gazetesi",999.0,manual
149,,Nedim,Şener,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Araştırmacı Gazeteci,,Muhalif,nedimsener.bsky.social,Nedim Şener,low score=5,ok,,9.0,auto
150,,Mehmet,Baransu,Bağımsız,,,False,Gazeteci,Araştırmacı Gazeteci,,Muhalif,nan,nan,no candidates,manual,,999.0,manual
151,,Şamil,Tayyar,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Eski Milletvekili-Gazeteci,,Muhafazakar,samiltayyar27.bsky.social,Tamil Şayyar,no candidates,ok,,7.0,auto
152,,Mustafa,Şentop,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski TBMM Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
153,,İsmail,Kahraman,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski TBMM Başkanı,,Muhafazakar,nan,nan,low score=5,manual,,999.0,manual
154,,Cemil,Çiçek,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski TBMM Başkanı,,Muhafazakar,nan,nan,low score=5,manual,"Avukat, Ankara Barosu, İnsan Hakları, Politika, İletişim: wa.me/5394699606",999.0,manual
155,,Hikmet,Çetin,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Eski Milletvekili,Eski TBMM Başkanı,,Kemalist,hikmetctn.bsky.social,Hikmet ÇETİN,low score=0,ok,,9.0,auto
156,,Bülent,Arınç,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski TBMM Başkanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
157,,Binali,Yıldırım,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Başbakan-TBMM Başkanı,,Muhafazakar,nan,nan,low score=5,manual,Türk Devletleri Teşkilatı (TDT) Aksakallar Heyeti Başkanı & Parody Account,999.0,manual
158,,Ahmet,Necdet Sezer,Bağımsız,,,False,Hukukçu,Eski Cumhurbaşkanı,,Kemalist,nan,nan,no candidates,manual,,999.0,manual
159,,Abdullah,Gül,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Cumhurbaşkanı,,Muhafazakar,nan,nan,score=7,manual,,999.0,manual
160,,Hasan,Cemal,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Yazar-Gazeteci,T24,Liberal Sol,nan,nan,low score=5,manual,,999.0,manual
161,,Mehmet Ali,Birand,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Gazeteci,Gazeteci (Vefat),,Liberal,nan,nan,no candidates,manual,,999.0,manual
162,,Ömer,Tuğrul İnançer,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,İş İnsanı,Yenişafak Yazarı,Yeni Şafak,İslamcı,nan,nan,no candidates,manual,,999.0,manual
163,,İbrahim,Karagül,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Köşe Yazarı,Yeni Şafak,Muhafazakar,nan,nan,score=7,manual,,999.0,manual
164,,Yasin,Aktay,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Akademisyen,Eski Milletvekili-Yazar,Yeni Şafak,İslamcı,nan,nan,no candidates,manual,,999.0,manual
165,,Yusuf,Kaplan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Akademisyen,Köşe Yazarı,Yeni Şafak,İslamcı,nan,nan,low score=5,manual,"yazar // Dertsizlerin dünyasında hakikat sürgündedir. Dert, iz bırakır. Dert, yön verir. Parody Account",999.0,manual
166,,Sevda,Noyan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,Ülke TV,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
167,,İbrahim,Kiras,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,24 TV,Muhafazakar,nan,nan,score=11,manual,,999.0,manual
168,,Murat,Kelkitlioğlu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Gazeteci,Televizyon Sunucusu,24 TV,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
169,,Celal,Şengör,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Jeolog,,Kemalist,nan,nan,low score=5,manual,"Department of Geological Engineering ITU
Unofficial Account / Support
Foreign member of the American Philosophical Society and the U.S National Academy of Sciences. sengor@itu.edu.tr
akademi.itu.edu.tr/sengor",999.0,manual
170,,Aziz,Sancar,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Nobel Ödüllü Bilim İnsanı,,Liberal,nan,nan,low score=0,manual,,999.0,manual
171,,Canan,Karatay,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Kardiyolog,,Kemalist,profdrcanankaratay.bsky.social,Prof. Dr. Canan Efendigil Karatay,score=10,ok,,,auto
172,,Mehmet,Öz,Cumhuriyet Halk Partisi,Millet İttifakı,,False,Akademisyen,Doktor-Televizyon Sunucusu,,Liberal,memmetmehmet.bsky.social,Mehmet öz,score=7,ok,,,auto
173,,Ümit,Özdağ,Zafer Partisi,,,False,Siyasetçi,Zafer Partisi Genel Başkanı,Twitter/X,Milliyetçi,nan,nan,score=6,manual,,999.0,manual
174,,Sinan,Ateş,Milliyetçi Hareket Partisi,Cumhur İttifakı,,False,Akademisyen,Ülkü Ocakları Eski Genel Başkanı (Vefat),,Milliyetçi,sinanates.bsky.social,Sinan Ateş,score=8,ok,,,auto
175,,Leyla,Zana,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Eski Milletvekili,Aktivist,,Kürt Hareketi,nan,nan,no candidates,manual,,999.0,manual
176,,Figen,Yüksekdağ,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Eski Milletvekili,Eski HDP Eş Genel Başkanı,,Sol,nan,nan,no candidates,manual,,999.0,manual
177,,Ertuğrul,Kürkçü,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Eski Milletvekili,Gazeteci,,Sol,nan,nan,low score=2,manual,"HDP Onursal Başkanı, AKPM Onursal Üyesi, İlerici Enternasyonal Konsey Üyesi",999.0,manual
178,,Sırrı,Sakık,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,False,Eski Milletvekili,Siyasetçi,,Kürt Hareketi,nan,nan,low score=5,manual,Ağrı Milletvekili,999.0,manual
179,,Nurettin,Canikli,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Milli Savunma Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
180,,Lütfi,Elvan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Hazine ve Maliye Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
181,,Berat,Albayrak,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Hazine ve Maliye Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
182,,Süleyman,Soylu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski İçişleri Bakanı,,Milliyetçi Muhafazakar,nan,nan,score=11,manual,,999.0,manual
183,,Fikri,Işık,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Eski Milletvekili,Eski Milli Savunma Bakanı,,Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
184,,Mehmet,Şimşek,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,False,Siyasetçi,Hazine ve Maliye Bakanı,,Liberal Muhafazakar,memetsimsekk.bsky.social,Mehmet Şimşek ( Bakan olan ),low score=5,ok,Sayın savcım yemin ederim şaka yaptım,9.0,auto
